source,target,count
18336,18761,23
18336,18766,1
18337,18758,3
18338,18726,9
18338,18727,2
18338,18735,31
18338,18741,5
18338,18757,17
18338,18771,3
18338,18781,5
18339,18728,16
18339,18757,14
18340,18728,1
18340,18735,2
18341,18727,9
18341,18728,23
18341,18735,6
18341,18754,26
18341,18757,45
18341,18771,1
18341,18793,63
18342,18728,72
18342,18735,11
18342,18754,107
18342,18757,49
18342,18771,12
18342,18783,18
18343,18731,9
18343,18754,214
18344,18792,3
18345,18787,9
18345,18792,7
18346,18792,1
18347,18741,1
18348,18783,19
18349,18720,758
18349,18731,700
18350,18773,18
18351,18728,40
18351,18731,1
18351,18736,39
18351,18737,6
18351,18741,2
18351,18757,4
18351,18780,18
18351,18791,65
18352,18720,5
18352,18727,3
18352,18728,117
18352,18731,1
18352,18736,14
18352,18737,63
18352,18741,17
18352,18757,34
18352,18769,3
18352,18771,9
18352,18772,9
18352,18778,2
18352,18780,30
18352,18791,23
18353,18736,5
18353,18752,2
18353,18767,13
18353,18783,6
18354,18717,13
18354,18720,18
18354,18727,121
18354,18728,121
18354,18731,1
18354,18733,3
18354,18736,390
18354,18737,560
18354,18741,7
18354,18750,94
18354,18754,101
18354,18757,8
18354,18769,10
18354,18771,1
18354,18772,40
18354,18780,471
18354,18791,735
18354,18792,57
18355,18736,5
18355,18750,4
18356,18737,13
18356,18758,31
18356,18783,57
18356,18791,4
18357,18727,52
18357,18728,30
18357,18731,10
18357,18737,98
18357,18741,90
18357,18780,5
18357,18791,55
18358,18741,24
18359,18757,3
18359,18789,3
18360,18720,44
18360,18728,1
18360,18736,9
18360,18737,52
18360,18757,15
18360,18791,40
18361,18774,1
18361,18775,4
18361,18776,3
18361,18792,20
18362,18745,1
18362,18757,3
18363,18720,246
18363,18736,30
18363,18737,107
18363,18757,67
18363,18771,1
18363,18791,207
18364,18757,11
18364,18783,163
18365,18728,61
18365,18731,33
18365,18736,31
18365,18741,40
18365,18748,15
18365,18757,7
18365,18768,9
18365,18780,19
18365,18791,31
18366,18717,11
18366,18720,107
18366,18727,48
18366,18728,157
18366,18731,67
18366,18736,32
18366,18737,251
18366,18741,80
18366,18748,10
18366,18757,153
18366,18766,2
18366,18771,2
18366,18780,55
18366,18791,87
18367,18727,1
18367,18736,4
18367,18769,2
18367,18792,4
18368,18792,129
18369,18717,11
18369,18720,133
18369,18727,1187
18369,18728,255
18369,18729,9
18369,18731,213
18369,18734,1
18369,18736,997
18369,18737,697
18369,18750,71
18369,18754,249
18369,18759,3
18369,18769,3861
18369,18771,1
18369,18772,545
18369,18776,1472
18369,18778,1570
18369,18779,2
18369,18780,194
18369,18783,1
18369,18784,1
18369,18786,50
18369,18789,14
18369,18790,1
18369,18791,242
18369,18792,3648
18369,18793,98
18370,18727,1
18370,18736,10
18370,18737,5
18370,18769,1
18370,18772,1
18370,18780,2
18370,18792,12
18371,18765,24
18371,18778,6
18371,18792,54
18372,18720,191
18372,18726,3
18372,18727,1389
18372,18728,28
18372,18729,14
18372,18731,192
18372,18736,761
18372,18737,1147
18372,18741,3
18372,18754,142
18372,18757,11
18372,18769,343
18372,18771,10
18372,18772,69
18372,18776,165
18372,18778,37
18372,18780,629
18372,18785,1
18372,18786,1
18372,18791,962
18372,18792,1682
18373,18727,2
18373,18736,2
18373,18750,2
18373,18769,4
18373,18776,1
18373,18780,4
18373,18791,2
18373,18792,5
18374,18776,5
18374,18778,4
18375,18720,5
18375,18727,19
18375,18728,115
18375,18729,5
18375,18736,395
18375,18737,310
18375,18746,7
18375,18754,2
18375,18757,30
18375,18766,6
18375,18771,2
18375,18772,5
18375,18775,6
18375,18778,1
18375,18780,152
18375,18784,12
18375,18791,223
18375,18792,18
18376,18783,6
18377,18728,2
18377,18737,10
18378,18769,4
18378,18772,4
18378,18778,1
18379,18741,4
18379,18769,112
18379,18772,116
18379,18786,1
18379,18791,2
18380,18769,49
18380,18772,52
18380,18792,357
18381,18792,4
18382,18792,5
18383,18727,26
18383,18737,27
18383,18754,5
18383,18780,10
18384,18727,1
18384,18736,1
18384,18737,7
18384,18750,1
18384,18769,513
18384,18772,13
18384,18776,25
18384,18778,52
18384,18792,80
18385,18727,56
18385,18741,140
18385,18769,149
18385,18772,127
18385,18778,37
18385,18791,26
18385,18792,4
18386,18737,12
18387,18755,85
18387,18771,193
18388,18736,8
18388,18769,74
18388,18772,3
18388,18776,1
18388,18791,2
18388,18792,20
18389,18736,3
18389,18792,1
18390,18727,77
18390,18731,19
18390,18736,64
18390,18737,41
18390,18754,30
18390,18765,39
18390,18769,1
18390,18772,18
18390,18776,64
18390,18778,365
18390,18780,32
18390,18791,29
18390,18792,786
18391,18778,10
18392,18717,18
18392,18720,6
18392,18723,1
18392,18727,248
18392,18728,63
18392,18731,30
18392,18736,325
18392,18737,245
18392,18750,39
18392,18754,96
18392,18757,2
18392,18769,2516
18392,18772,337
18392,18776,72
18392,18778,230
18392,18779,1
18392,18780,68
18392,18783,22
18392,18785,2
18392,18789,1
18392,18791,153
18392,18792,1544
